id,book_id,format,retailer_id,store_id,date,price,quantity_sold,revenue
1772,335,Hardcover,5,353,2024-11-11,28.32,27,764.64
1773,335,Hardcover,5,353,2023-04-13,25.61,37,947.57
1774,335,Mass Market Paperback,5,353,2026-01-16,12.96,7,90.72
1775,335,Paperback,10,504,2024-04-11,17.83,40,713.2
1776,335,Hardcover,10,504,2024-11-09,33.56,10,335.6
1777,335,Audiobook,10,504,2024-07-12,27.33,31,847.23
1778,335,Paperback,10,504,2022-10-24,18.86,47,886.42
1779,335,Mass Market Paperback,10,504,2025-04-15,11.11,22,244.42
1780,335,Hardcover,9,476,2026-02-24,30.65,40,1226.0
1781,335,Audiobook,9,476,2024-06-18,23.0,38,874.0
1782,335,Audiobook,9,476,2024-02-14,29.85,43,1283.55
1783,335,Mass Market Paperback,4,292,2023-04-13,9.37,21,196.77
1784,335,Audiobook,4,292,2022-09-07,23.81,36,857.16
1785,335,Audiobook,4,292,2023-08-09,21.07,49,1032.43
1786,335,Hardcover,4,292,2024-01-29,30.17,43,1297.31
1787,335,Hardcover,1,23,2024-09-27,29.07,48,1395.36
1788,335,Hardcover,1,23,2025-04-16,28.27,16,452.32
1789,335,Mass Market Paperback,1,23,2023-12-28,9.79,31,303.49
1790,335,Hardcover,7,446,2025-06-25,30.52,23,701.96
1791,335,Mass Market Paperback,7,446,2024-11-06,12.94,16,207.04
1792,335,eBook,7,446,2022-09-07,10.09,20,201.8
1793,335,Audiobook,7,446,2022-08-23,22.75,40,910.0
1794,335,Paperback,7,446,2025-12-04,15.42,23,354.66
1795,335,Hardcover,4,320,2023-06-09,27.89,7,195.23
1796,335,Mass Market Paperback,4,320,2025-02-27,9.52,20,190.4
1797,335,eBook,4,320,2023-05-23,11.11,15,166.65
1798,335,Audiobook,4,320,2024-12-29,25.3,49,1239.7
1799,335,eBook,4,320,2024-02-11,11.29,42,474.18
1800,335,Audiobook,4,300,2024-01-25,21.15,33,697.95
1801,335,eBook,4,300,2024-04-25,14.69,45,661.05
1802,335,eBook,4,300,2025-12-07,11.68,47,548.96
1803,336,eBook,2,164,2024-12-29,13.19,16,211.04
1804,336,eBook,2,164,2024-06-19,10.45,34,355.3
1805,336,Mass Market Paperback,2,164,2023-09-30,12.05,49,590.45
1806,336,Audiobook,2,164,2024-07-21,21.33,32,682.56
1807,336,Mass Market Paperback,7,443,2025-03-08,12.57,49,615.93
1808,336,eBook,7,443,2025-12-15,13.62,26,354.12
1809,336,Audiobook,7,443,2024-12-29,28.14,39,1097.46
1810,336,Hardcover,7,443,2025-02-19,31.8,14,445.2
1811,336,Audiobook,7,443,2025-09-17,20.4,19,387.6
1812,336,Mass Market Paperback,6,419,2023-08-26,9.92,24,238.08
1813,336,Hardcover,6,419,2024-06-26,31.14,5,155.7
1814,336,eBook,6,419,2024-04-27,12.85,14,179.9
1815,336,Mass Market Paperback,6,419,2025-03-24,11.74,9,105.66
1816,336,Paperback,6,419,2024-10-27,17.81,23,409.63
1817,336,Hardcover,6,419,2025-02-07,27.84,12,334.08
1818,336,Mass Market Paperback,1,52,2025-03-15,12.49,16,199.84
1819,336,Paperback,1,52,2025-03-19,15.23,41,624.43
1820,336,Mass Market Paperback,1,52,2025-10-02,9.04,41,370.64
1821,336,Paperback,1,52,2025-04-22,17.18,27,463.86
1822,336,Audiobook,1,52,2024-12-03,28.89,18,520.02
1823,336,Paperback,1,114,2025-02-04,17.45,7,122.15
1824,336,eBook,1,114,2025-06-13,12.25,32,392.0
1825,336,Paperback,1,114,2023-07-21,15.44,35,540.4
1826,336,Mass Market Paperback,1,114,2025-07-22,9.99,36,359.64
1827,336,Paperback,1,114,2025-06-26,18.72,21,393.12
1828,336,Paperback,1,114,2025-01-28,15.28,1,15.28
1829,336,Paperback,4,325,2024-03-27,15.37,12,184.44
1830,336,Audiobook,4,325,2024-01-06,25.14,7,175.98
1831,336,Audiobook,4,325,2023-08-02,25.98,16,415.68
1832,336,Paperback,4,325,2023-08-11,15.39,38,584.82
1833,336,Hardcover,5,372,2025-12-25,29.88,8,239.04
1834,336,Paperback,5,372,2024-09-05,16.18,7,113.26
1835,336,eBook,5,372,2026-02-26,13.79,16,220.64
1836,336,Paperback,5,372,2023-10-31,18.82,2,37.64
1837,336,Mass Market Paperback,5,372,2023-08-31,12.86,18,231.48
1838,336,Paperback,5,372,2024-08-08,14.2,20,284.0
1839,336,Audiobook,1,13,2025-02-16,23.48,1,23.48
1840,336,Paperback,1,13,2026-01-25,15.52,28,434.56
1841,336,Audiobook,1,13,2024-02-15,21.56,3,64.68
1842,336,Hardcover,1,13,2025-11-28,25.32,50,1266.0
1843,336,Mass Market Paperback,5,344,2024-08-27,11.72,32,375.04
1844,336,Paperback,5,344,2024-07-25,18.49,28,517.72
1845,336,Audiobook,5,344,2023-12-12,23.58,5,117.9
1846,336,Audiobook,5,344,2023-11-03,20.24,31,627.44
1847,336,eBook,5,344,2025-10-28,8.71,15,130.65
1848,336,eBook,6,401,2025-06-30,13.23,46,608.58
1849,336,Paperback,6,401,2025-07-25,15.89,15,238.35
1850,336,eBook,6,401,2024-10-31,11.85,46,545.1
1851,336,Paperback,2,179,2024-04-13,16.13,21,338.73
1852,336,eBook,2,179,2025-02-02,8.72,10,87.2
1853,336,Paperback,2,179,2026-03-23,14.29,30,428.7
1854,336,Hardcover,2,179,2025-10-05,33.75,11,371.25
1855,336,Audiobook,2,179,2025-04-24,28.3,23,650.9
1856,336,Paperback,5,333,2024-06-17,15.59,24,374.16
1857,336,Audiobook,5,333,2023-06-25,21.19,27,572.13
1858,336,Paperback,5,333,2025-05-25,15.97,46,734.62
1859,336,Hardcover,5,333,2025-12-12,30.15,16,482.4
1860,336,Hardcover,5,333,2025-03-27,32.58,31,1009.98
1861,336,Mass Market Paperback,6,406,2025-04-07,10.71,47,503.37
1862,336,eBook,6,406,2023-12-20,10.26,4,41.04
1863,336,Paperback,6,406,2023-06-06,14.76,42,619.92
1864,336,Paperback,6,406,2024-10-17,18.41,27,497.07
1865,336,Mass Market Paperback,10,504,2024-07-21,12.47,30,374.1
1866,336,Mass Market Paperback,10,504,2024-12-01,11.0,11,121.0
1867,336,eBook,10,504,2025-01-16,12.2,38,463.6
1868,336,eBook,10,504,2024-06-15,11.21,1,11.21
1869,336,Mass Market Paperback,10,504,2024-12-01,9.68,45,435.6
1870,336,Audiobook,9,476,2024-02-12,22.92,8,183.36
1871,336,eBook,9,476,2023-08-10,9.34,11,102.74
1872,336,Hardcover,9,476,2025-10-11,34.05,2,68.1
1873,336,Paperback,9,476,2025-05-15,17.37,43,746.91
1874,336,eBook,4,292,2023-10-18,13.52,11,148.72
1875,336,Audiobook,4,292,2023-11-05,26.96,14,377.44
1876,336,eBook,4,292,2026-03-23,13.76,33,454.08
1877,336,Mass Market Paperback,4,292,2025-03-12,10.94,33,361.02
1878,336,Paperback,6,409,2024-08-07,18.53,17,315.01
1879,336,Audiobook,6,409,2026-03-15,28.93,3,86.79
1880,336,eBook,6,409,2025-06-04,10.89,6,65.34
1881,336,Mass Market Paperback,6,409,2025-07-09,9.55,4,38.2
1882,336,eBook,1,97,2025-03-13,13.37,46,615.02
1883,336,Audiobook,1,97,2023-11-06,22.08,13,287.04
1884,336,Hardcover,1,97,2025-09-13,27.12,50,1356.0
1885,336,Paperback,1,97,2024-08-15,14.92,25,373.0
1886,336,Paperback,1,97,2024-11-21,15.84,48,760.32
1887,336,eBook,1,57,2025-10-23,9.36,45,421.2
1888,336,Paperback,1,57,2024-09-22,17.93,49,878.57
1889,336,eBook,1,57,2024-08-17,10.84,40,433.6
1890,336,Mass Market Paperback,3,250,2024-08-22,10.63,13,138.19
1891,336,Paperback,3,250,2026-02-20,17.16,46,789.36
1892,336,Audiobook,3,250,2024-10-24,20.47,9,184.23
1893,337,Audiobook,1,92,2026-03-24,26.25,32,840.0
1894,337,Hardcover,1,92,2025-11-27,28.37,35,992.95
1895,337,Mass Market Paperback,1,92,2025-11-27,9.88,31,306.28
1896,337,Paperback,1,92,2025-06-09,15.68,39,611.52
1897,337,Audiobook,3,205,2025-05-21,28.53,46,1312.38
1898,337,Mass Market Paperback,3,205,2025-12-01,12.51,25,312.75
1899,337,Hardcover,3,205,2025-07-24,33.6,44,1478.4
1900,337,Mass Market Paperback,6,419,2026-03-13,12.93,16,206.88
1901,337,eBook,6,419,2025-12-23,11.44,10,114.4
1902,337,Paperback,6,419,2025-07-12,17.1,37,632.7
1903,337,Mass Market Paperback,2,175,2026-01-06,10.45,5,52.25
1904,337,Mass Market Paperback,2,175,2026-02-11,11.9,24,285.6
1905,337,Audiobook,2,175,2025-07-23,20.97,26,545.22
1906,337,Audiobook,2,175,2026-02-09,27.95,45,1257.75
1907,337,Hardcover,2,175,2025-07-04,30.17,20,603.4
1908,337,Mass Market Paperback,2,172,2025-04-26,12.66,20,253.2
1909,337,Audiobook,2,172,2025-06-03,29.54,48,1417.92
1910,337,Mass Market Paperback,2,172,2025-10-25,9.37,32,299.84
1911,337,Paperback,2,172,2026-03-27,14.17,31,439.27
1912,337,Paperback,2,172,2025-05-13,14.92,30,447.6
1913,337,eBook,6,397,2025-05-16,10.54,30,316.2
1914,337,Mass Market Paperback,6,397,2025-07-21,12.43,7,87.01
1915,337,Mass Market Paperback,6,397,2025-09-23,11.0,3,33.0
1916,337,Audiobook,2,146,2025-06-19,20.41,47,959.27
1917,337,Audiobook,2,146,2025-08-10,20.98,11,230.78
1918,337,Hardcover,2,146,2025-04-29,27.24,27,735.48
1919,337,eBook,2,146,2025-08-05,8.37,43,359.91
1920,337,Hardcover,2,146,2025-12-07,27.13,27,732.51
1921,337,Audiobook,9,478,2026-02-21,20.69,46,951.74
1922,337,eBook,9,478,2025-08-11,12.76,47,599.72
1923,337,eBook,9,478,2025-07-17,9.07,26,235.82
1924,337,Hardcover,9,478,2025-08-29,29.99,22,659.78
1925,337,Mass Market Paperback,9,478,2025-07-05,9.89,30,296.7
1926,337,Audiobook,9,478,2025-04-23,24.63,7,172.41
1927,337,Hardcover,2,142,2025-07-30,25.52,23,586.96
1928,337,Hardcover,2,142,2025-07-26,28.85,16,461.6
1929,337,Audiobook,2,142,2026-03-04,21.11,33,696.63
1930,337,eBook,9,475,2026-02-03,11.26,38,427.88
1931,337,Hardcover,9,475,2025-04-23,34.68,38,1317.84
1932,337,Audiobook,9,475,2025-06-19,22.14,14,309.96
1933,337,Hardcover,6,413,2025-04-24,28.44,20,568.8
1934,337,eBook,6,413,2025-09-20,9.16,44,403.04
1935,337,Audiobook,6,413,2026-01-31,24.8,23,570.4
1936,337,eBook,6,413,2026-03-05,9.43,31,292.33
1937,337,Audiobook,4,286,2025-09-26,20.44,13,265.72
1938,337,Paperback,4,286,2025-11-01,18.59,41,762.19
1939,337,Mass Market Paperback,4,286,2026-02-04,11.06,4,44.24
1940,337,Audiobook,8,458,2025-04-25,23.11,26,600.86
1941,337,Mass Market Paperback,8,458,2025-11-15,11.61,48,557.28
1942,337,Paperback,8,458,2025-05-12,18.21,7,127.47
1943,337,Audiobook,8,458,2025-08-10,22.73,14,318.22
1944,337,Audiobook,8,458,2026-03-23,20.05,34,681.7
1945,337,Paperback,1,66,2025-07-01,18.69,18,336.42
1946,337,eBook,1,66,2025-08-09,12.32,24,295.68
1947,337,Hardcover,1,66,2026-01-05,33.81,25,845.25
1948,337,eBook,1,66,2025-08-27,12.35,32,395.2
1949,337,Audiobook,1,74,2026-01-23,27.22,45,1224.9
1950,337,Paperback,1,74,2025-08-21,14.17,40,566.8
1951,337,Hardcover,1,74,2025-12-31,26.9,44,1183.6
1952,337,Paperback,1,74,2025-12-27,15.38,28,430.64
1953,337,Audiobook,1,74,2025-11-04,25.98,48,1247.04
1954,337,Paperback,1,74,2025-12-05,18.17,37,672.29
1955,337,Paperback,8,464,2025-06-10,14.04,17,238.68
1956,337,Audiobook,8,464,2025-09-18,28.04,32,897.28
1957,337,eBook,8,464,2025-10-24,8.05,14,112.7
1958,337,Mass Market Paperback,8,464,2025-10-10,10.13,8,81.04
1959,337,eBook,6,409,2025-12-05,9.62,5,48.1
1960,337,eBook,6,409,2025-09-29,10.75,31,333.25
1961,337,Hardcover,6,409,2025-09-11,34.19,24,820.56
1962,337,Paperback,1,97,2025-07-28,18.71,20,374.2
1963,337,eBook,1,97,2026-01-12,11.37,18,204.66
1964,337,Paperback,1,97,2025-05-20,16.67,11,183.37
1965,337,eBook,1,97,2025-11-19,9.87,11,108.57
1966,337,Mass Market Paperback,1,97,2025-09-17,9.25,25,231.25
1967,337,Mass Market Paperback,4,320,2025-05-05,9.32,30,279.6
1968,337,Mass Market Paperback,4,320,2025-08-04,11.33,12,135.96
1969,337,eBook,4,320,2026-03-21,12.44,37,460.28
1970,337,Hardcover,4,300,2025-10-31,26.5,36,954.0
1971,337,Paperback,4,300,2026-03-20,18.9,12,226.8
1972,337,eBook,4,300,2026-02-20,13.89,12,166.68
1973,337,Paperback,4,300,2025-10-13,14.78,5,73.9
1974,337,Hardcover,4,300,2025-11-08,34.44,23,792.12
1975,337,Mass Market Paperback,4,300,2026-01-04,10.56,4,42.24
